borehole_id,borehole_type,Q_L_per_day,total_surviving_fio_load,concentration_CFU_per_100mL,lat,long
privbh_15758,private,2000.0,74620421262.56905,3731021.063128452,-6.1804416,39.3282482
privbh_1576,private,714.2857142857142,370455613093.82837,51863785.83313598,-6.1421495,39.2657663
privbh_15760,private,2000.0,657091614482.4274,32854580.72412137,-6.1800628,39.3305469
privbh_15761,private,2000.0,226219529324.14462,11310976.466207232,-6.1790333,39.3337845
privbh_15763,private,428.57142857142856,220442175183.28156,51436507.5427657,-6.176265,39.3356752
privbh_15766,private,2000.0,223946860691.05215,11197343.034552608,-6.1734729,39.3401211
privbh_15768,private,2000.0,216554125250.4525,10827706.262522627,-6.1816864,39.3298668
privbh_1577,private,714.2857142857142,303610621070.24927,42505486.9498349,-6.1414416,39.2659162
privbh_15771,private,2000.0,207957021063.9745,10397851.053198725,-6.1782374,39.3327656
privbh_15773,private,2000.0,569454930530.1237,28472746.526506186,-6.1783924,39.3354768
privbh_15778,private,2000.0,210199213368.6025,10509960.668430125,-6.1719828,39.3386552
privbh_1578,private,714.2857142857142,319910683039.75714,44787495.625566006,-6.1432736,39.2671042
privbh_15781,private,714.2857142857142,207751131324.25037,29085158.385395057,-6.1696999,39.3334571
privbh_15784,private,2000.0,430267471624.57404,21513373.581228703,-6.1043565,39.3061812
privbh_15785,private,2000.0,1164823594796.994,58241179.7398497,-6.1105337,39.3026556
privbh_15786,private,2000.0,1354485889822.864,67724294.4911432,-6.1096303,39.3025082
privbh_15789,private,1000.0,224141712260.23636,22414171.226023637,-6.1069295,39.306412
privbh_1579,private,2000.0,636788312680.2286,31839415.63401143,-6.1430236,39.2668052
privbh_15794,private,714.2857142857142,476122612712.29395,66657165.779721156,-6.1078543,39.3016648
privbh_15795,private,2000.0,739389186053.2587,36969459.30266293,-6.1090393,39.301484
privbh_15796,private,2000.0,290969993717.91565,14548499.685895782,-5.8764529,39.2923056
privbh_15798,private,5000.0,1167627823109.0093,23352556.462180186,-5.8729161,39.2929036
privbh_15799,private,5000.0,708972390911.2158,14179447.818224316,-5.8711236,39.2921963
privbh_158,private,5000.0,5930260585443.908,118605211.70887816,-6.1595204,39.2138913
privbh_15800,private,2000.0,707828669953.058,35391433.4976529,-5.8711182,39.2922338
privbh_15801,private,5000.0,575421760031.8234,11508435.200636467,-5.8710735,39.292249
privbh_15802,private,3000.0,1768151202595.7854,58938373.41985951,-5.8724999,39.2918944
privbh_15803,private,5000.0,1359889315936.568,27197786.31873136,-5.8749737,39.2901221
privbh_15804,private,5000.0,931752039310.9691,18635040.78621938,-5.8748755,39.29009
privbh_15805,private,5000.0,1526808875630.468,30536177.512609363,-5.8773847,39.2894436
privbh_15806,private,714.2857142857142,870537462383.3657,121875244.73367122,-6.1860253,39.328718
privbh_15808,private,2000.0,429783772657.2295,21489188.632861473,-6.187265,39.33047
privbh_1581,private,1428.5714285714284,1135931322248.463,79515192.5573924,-6.1439147,39.2681707
privbh_15812,private,571.4285714285714,212129038548.6276,37122581.74600983,-6.1895085,39.3325036
privbh_15817,private,2000.0,491957459220.8599,24597872.961042996,-6.1835173,39.3357208
privbh_1582,private,142.85714285714286,774972606875.1682,542480824.8126178,-6.1434805,39.2684072
privbh_15820,private,2000.0,210151977694.6702,10507598.88473351,-6.1845734,39.3374796
privbh_15822,private,2000.0,300091036649.55347,15004551.832477674,-6.1879317,39.3403071
privbh_15825,private,2000.0,215454928042.41473,10772746.402120735,-6.1906328,39.3372989
privbh_15826,private,2000.0,218483247508.1187,10924162.375405936,-6.1906418,39.3347492
privbh_15827,private,2000.0,629714616634.8217,31485730.831741083,-6.1916241,39.333718
privbh_15828,private,2000.0,206561041688.79724,10328052.084439863,-6.1928978,39.33311
privbh_15829,private,3000.0,226563803979.03802,7552126.7993012685,-6.1923571,39.3325342
privbh_1583,private,2000.0,642882773621.8256,32144138.68109128,-6.1455998,39.2670839
privbh_15831,private,2000.0,208242983507.84225,10412149.175392112,-6.1868326,39.3355347
privbh_15833,private,2000.0,722337892411.2404,36116894.62056202,-6.1960313,39.3531255
privbh_15834,private,2000.0,218165608052.47202,10908280.402623601,-6.1987083,39.3533494
privbh_15835,private,2000.0,281476677278.9829,14073833.863949146,-6.1997831,39.3535852
privbh_15836,private,2000.0,215458942746.42252,10772947.137321126,-6.2005659,39.3533362
privbh_15838,private,2000.0,426412032456.9338,21320601.62284669,-6.1996077,39.3521055
privbh_15839,private,2000.0,414464702867.9394,20723235.14339697,-6.1993009,39.3517949
privbh_15840,private,2000.0,432851963614.6188,21642598.18073094,-6.1995994,39.3500626
privbh_15841,private,2000.0,420212053959.1599,21010602.697957996,-6.1991161,39.3484612
privbh_15842,private,2000.0,868313444075.8793,43415672.20379396,-6.1983918,39.3481963
privbh_15843,private,2000.0,481824079126.8048,24091203.956340242,-6.1971823,39.3473897
privbh_15844,private,3000.0,626854843094.6825,20895161.436489414,-6.1951509,39.348751
privbh_15845,private,2000.0,430825408190.6933,21541270.409534667,-6.1946657,39.3492455
privbh_15846,private,2000.0,222053736518.88052,11102686.825944025,-6.1967451,39.350067
privbh_15847,private,2000.0,207479517165.96606,10373975.858298304,-6.1970955,39.3498589
privbh_15848,private,2000.0,36470520665.122574,1823526.033256129,-6.1975263,39.3514763
privbh_15849,private,2000.0,426976658554.05005,21348832.9277025,-6.1968359,39.3524852
privbh_1585,private,2000.0,150426975091.25787,7521348.754562894,-6.1547493,39.2656792
privbh_15851,private,2000.0,448544460671.4281,22427223.033571403,-6.1936753,39.3520129
privbh_15854,private,7000.0,1160791356444.12,16582733.66348743,-5.8710217,39.2867667
privbh_15855,private,3000.0,1060406521640.0112,35346884.05466704,-5.8704796,39.2871173
privbh_15856,private,2000.0,1060322547716.2395,53016127.38581197,-5.8704792,39.2871174
privbh_15857,private,3000.0,1060529863879.6344,35350995.46265448,-5.8704798,39.2871211
privbh_15858,private,2000.0,286537680626.43115,14326884.03132156,-5.8683761,39.2870546
privbh_15859,private,2000.0,282288182220.3209,14114409.111016046,-5.8684144,39.2870825
privbh_15860,private,5000.0,1164557105210.5935,23291142.10421187,-5.8686938,39.2890764
privbh_15861,private,5000.0,1164956177056.3904,23299123.54112781,-5.868666,39.2890881
privbh_15862,private,2000.0,736035284590.501,36801764.229525045,-5.8695259,39.2898609
privbh_15863,private,10000.0,532822526978.0371,5328225.269780371,-5.8695405,39.2898568
privbh_15864,private,2000.0,669420861643.435,33471043.08217175,-5.8716285,39.2881667
privbh_15865,private,5000.0,1589314798594.0774,31786295.97188155,-5.8724693,39.2888921
privbh_15866,private,5000.0,756256870703.9257,15125137.414078513,-5.8721909,39.2894253
privbh_15867,private,5000.0,492901047891.31573,9858020.957826314,-5.8734578,39.2893256
privbh_15874,private,2000.0,423182423461.83813,21159121.173091907,-6.4187166,39.5557397
privbh_15875,private,5000.0,248506967700.35406,4970139.354007081,-6.4286277,39.5553519
privbh_15876,private,10000.0,243228971739.41156,2432289.717394116,-6.427215,39.55503
privbh_15877,private,5000.0,1133318665341.3914,22666373.30682783,-6.424835,39.5556417
privbh_15878,private,5000.0,421588848259.4719,8431776.965189438,-6.4228843,39.555401
privbh_15879,private,2000.0,209009312703.28226,10450465.635164114,-6.4208644,39.5552943
privbh_1588,private,1428.5714285714284,245648981471.77396,17195428.70302418,-6.1495403,39.2678053
privbh_15880,private,3000.0,642764669492.4928,21425488.98308309,-6.4202983,39.5555928
privbh_15881,private,2000.0,1713643465598.5073,85682173.27992538,-6.4210057,39.5544294
privbh_15882,private,5000.0,836549001296.572,16730980.025931442,-6.4199903,39.5543949
privbh_15883,private,3000.0,441202036049.4723,14706734.53498241,-6.4195538,39.5555786
privbh_15884,private,5000.0,675679826134.29,13513596.522685802,-6.4197055,39.5573676
privbh_15885,private,2000.0,460189901024.50854,23009495.051225428,-6.419392,39.5595732
privbh_15886,private,2000.0,1761630867887.0273,88081543.39435136,-6.4210472,39.5566804
privbh_15887,private,2000.0,440073365896.556,22003668.2948278,-6.4224737,39.556872
privbh_15888,private,2000.0,1548549512879.3218,77427475.6439661,-6.4233923,39.5546879
privbh_15889,private,5000.0,1694136391843.2905,33882727.83686581,-6.4237867,39.55474
privbh_15890,private,5000.0,659249902685.8257,13184998.053716514,-6.4249119,39.5571815
privbh_15892,private,3000.0,1065939401500.3517,35531313.38334505,-6.4255831,39.5565947
privbh_15893,private,2000.0,211065244531.53162,10553262.22657658,-6.4254273,39.5570481
privbh_15897,private,2000.0,3227350927212.8994,161367546.36064497,-6.426645,39.5587239
privbh_15898,private,2000.0,217150661278.2063,10857533.063910315,-6.1702583,39.3310683
privbh_15899,private,2000.0,206383385732.98523,10319169.28664926,-6.1661603,39.3302109
privbh_159,private,4285.714285714285,1917069102483.9246,44731612.39129157,-6.1671468,39.2061083
privbh_1590,private,2000.0,571766580473.6923,28588329.023684613,-6.1535059,39.2671398
privbh_15900,private,2000.0,493728586562.5834,24686429.32812917,-6.1633506,39.3313408
privbh_15901,private,285.7142857142857,588201134689.1965,205870397.14121878,-6.1632744,39.3308443
privbh_15902,private,285.7142857142857,738579564604.6287,258502847.61162004,-6.1643196,39.3315199
privbh_15903,private,428.57142857142856,717880946260.0758,167505554.12735102,-6.1672079,39.3320682
privbh_15904,private,2000.0,212269241423.9556,10613462.07119778,-6.1653434,39.3360428
privbh_15905,private,2000.0,206357392062.44135,10317869.603122067,-6.1662447,39.3383515
privbh_15906,private,2000.0,417729145844.40015,20886457.292220008,-6.1651249,39.3408133
privbh_15907,private,2000.0,497124045520.85645,24856202.276042823,-6.1628061,39.3419432
privbh_15908,private,2000.0,212680932839.7622,10634046.64198811,-6.1620112,39.341289
privbh_1591,private,285.7142857142857,986999648692.527,345449877.04238445,-6.1536872,39.2662399
privbh_15910,private,285.7142857142857,74578301111.07721,26102405.388877023,-6.1608121,39.3381453
privbh_15911,private,285.7142857142857,206250503003.4621,72187676.05121173,-6.1655366,39.3299016
privbh_15913,private,714.2857142857142,77687812569.23103,10876293.759692345,-6.1646177,39.3336676
privbh_15914,private,285.7142857142857,222826691790.41116,77989342.12664391,-6.1650871,39.3370482
privbh_15915,private,2000.0,216991434365.61597,10849571.718280798,-6.1652818,39.3373927
privbh_15916,private,2000.0,500365095731.82166,25018254.786591083,-6.1644797,39.3394636
privbh_15917,private,2000.0,207502552664.77722,10375127.633238861,-6.1654789,39.3406349
privbh_15918,private,285.7142857142857,433601783637.0431,151760624.27296507,-6.1632398,39.3420216
privbh_1592,private,1428.5714285714284,333858954774.8141,23370126.834236987,-6.1541473,39.2657614
privbh_15920,private,2000.0,853158954652.9196,42657947.73264597,-6.162374,39.3392989
privbh_15922,private,2000.0,431830996816.52405,21591549.840826202,-6.1671748,39.3305982
privbh_15923,private,428.57142857142856,207866333086.9868,48502144.38696359,-6.164535,39.3308567
privbh_15924,private,2000.0,255865330944.31354,12793266.547215676,-6.1662094,39.3344746
privbh_15925,private,2000.0,215839771188.9853,10791988.559449265,-6.1666023,39.3370025
privbh_15929,private,714.2857142857142,75603588660.3068,10584502.412442952,-6.1608309,39.3381086
privbh_1593,private,428.57142857142856,227730267816.3281,53137062.490476556,-6.1535547,39.2655338
privbh_15930,private,2000.0,854781990845.0804,42739099.54225402,-6.16127,39.3368767
privbh_15932,private,2000.0,286688138086.85486,14334406.904342744,-6.0519927,39.300681
privbh_15934,private,2000.0,112103783091.97977,5605189.154598989,-6.0529508,39.3002388
privbh_15936,private,1428.5714285714284,223011602228.9109,15610812.156023765,-6.0552069,39.2944698
privbh_15938,private,2000.0,147796604230.0213,7389830.211501065,-6.0523671,39.2921948
privbh_15940,private,1142.857142857143,76586022434.19606,6701276.962992155,-6.0511116,39.2923618
privbh_15941,private,2000.0,73290039271.41008,3664501.963570504,-6.0509322,39.2939393
privbh_15943,private,2000.0,668736775707.7166,33436838.78538583,-6.0443768,39.3000316
privbh_15948,private,2000.0,39710639905.81049,1985531.9952905246,-6.116419,39.3584847
privbh_1595,private,285.7142857142857,188156222392.66122,65854677.83743143,-6.1543129,39.2674663
privbh_15957,private,2000.0,78283739424.5155,3914186.971225775,-6.1251633,39.348545
privbh_1596,private,2000.0,810946856250.8334,40547342.81254167,-6.1474906,39.2661299
privbh_15960,private,857.1428571428571,151929330587.38855,17725088.568528663,-6.1201859,39.3484539
privbh_15963,private,857.1428571428571,291087829285.243,33960246.749945015,-6.1133904,39.3466337
privbh_15964,private,2000.0,285497382748.73346,14274869.137436673,-6.1142943,39.3462297
privbh_15965,private,2000.0,76560447251.96799,3828022.362598399,-6.1148858,39.346828
privbh_1597,private,5000.0,1562502145815.4922,31250042.916309845,-6.1480431,39.2646332
privbh_15972,private,3000.0,76469478881.18828,2548982.6293729423,-6.1152733,39.35521
privbh_15973,private,2000.0,417719853631.5778,20885992.681578893,-6.0915466,39.3556345
privbh_15974,private,2000.0,437540837837.5425,21877041.891877122,-6.0918178,39.3571223
privbh_15975,private,2000.0,73663497904.75117,3683174.895237559,-6.0922801,39.3576973
privbh_15977,private,2000.0,214545212763.3623,10727260.638168115,-6.0929947,39.3585878
privbh_15979,private,2000.0,206994889056.97256,10349744.452848628,-6.0940567,39.3579233
privbh_15981,private,2000.0,588466942663.1102,29423347.133155514,-6.0938183,39.3543033
privbh_15982,private,2000.0,73656483054.9336,3682824.1527466797,-6.0961597,39.3531831
privbh_15983,private,2000.0,216365676697.7993,10818283.834889965,-6.0964944,39.3526518
privbh_15984,private,571.4285714285714,74972945377.89386,13120265.441131424,-6.096395,39.3539317
privbh_15986,private,714.2857142857142,242614846961.54785,33966078.5746167,-6.1014647,39.3574215
privbh_15989,private,2000.0,435460679412.9282,21773033.97064641,-6.1063915,39.3566081
privbh_15991,private,571.4285714285714,424689694984.69995,74320696.62232248,-6.10562,39.3547052
privbh_15994,private,2000.0,293095742006.15015,14654787.100307506,-6.1087894,39.3525986
privbh_15996,private,2000.0,78508186130.24942,3925409.3065124713,-6.1102358,39.3540511
privbh_15997,private,2142.8571428571427,289062870925.3684,13489600.64318386,-6.1111182,39.3550382
privbh_15998,private,2000.0,207676452530.1004,10383822.626505021,-6.109795,39.35596
privbh_15999,private,2000.0,73272803247.95595,3663640.162397797,-6.1113835,39.3534617
privbh_160,private,1000.0,3708653157061.21,370865315.706121,-6.1658233,39.2058305
privbh_1600,private,3000.0,497439229413.26953,16581307.647108983,-6.1165711,39.2526473
privbh_16001,private,2000.0,73672197229.90085,3683609.8614950427,-6.1128665,39.3524128
privbh_16002,private,2000.0,212112576239.55762,10605628.811977882,-6.1083329,39.3512694
privbh_16004,private,571.4285714285714,76265973886.59735,13346545.430154536,-6.1094442,39.3499837
privbh_16005,private,1428.5714285714284,74651246363.09668,5225587.245416768,-6.1100725,39.3495884
privbh_16009,private,2000.0,149263504285.24002,7463175.214262001,-6.1057459,39.3487577
privbh_1601,private,857.1428571428571,672728884933.3658,78485036.57555935,-6.1174751,39.2513532
privbh_16010,private,4285.714285714285,38026994446.378235,887296.537082159,-6.0338497,39.3564366
privbh_16011,private,857.1428571428571,441329481499.4287,51488439.50826669,-6.0377601,39.35433
privbh_16012,private,2000.0,77903881434.83165,3895194.0717415824,-6.0374474,39.358174
privbh_16013,private,5000.0,207242781523.6277,4144855.6304725534,-6.0381817,39.3594772
privbh_16016,private,2000.0,217578448396.77747,10878922.419838872,-6.0447631,39.3518966
privbh_16018,private,2000.0,211697150101.7448,10584857.50508724,-6.0467427,39.3501072
privbh_16019,private,2000.0,37868292030.056145,1893414.601502807,-6.0468725,39.3519422
privbh_1602,private,1285.7142857142856,642149793854.5908,49944983.96646818,-6.1179989,39.2494759
privbh_16020,private,2000.0,419412458939.711,20970622.94698555,-6.0496431,39.3509854
privbh_16022,private,2000.0,75346004708.2469,3767300.2354123453,-6.0513062,39.349395
privbh_16023,private,2000.0,216286533202.47046,10814326.660123523,-6.0501671,39.3480426
privbh_16024,private,2000.0,74801714362.59323,3740085.718129662,-6.0543701,39.3499639
privbh_16028,private,2000.0,219749927008.0974,10987496.35040487,-6.0528752,39.3613368
privbh_16029,private,2000.0,205760473743.1889,10288023.687159445,-6.0507188,39.3604659
privbh_16030,private,2000.0,433004166436.3472,21650208.32181736,-6.0477818,39.3585156
privbh_16031,private,2000.0,223553579472.2813,11177678.973614065,-6.0467048,39.3594263
privbh_16032,private,2000.0,206605492316.9536,10330274.61584768,-6.0461846,39.3573513
privbh_16035,private,3000.0,419175128432.3805,13972504.281079348,-6.0505882,39.3538957
